Unnamed: 0, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,SimillarHTTP, Bwd Packets/s, Total Fwd Packets,Total Length of Fwd Packets, Flow Duration, Total Length of Bwd Packets, Total Backward Packets, Protocol, Inbound, Timestamp, Source Port, Min Packet Length, Fwd Packet Length Min,Flow ID, Packet Length Mean, Fwd Packet Length Max, Average Packet Size, ACK Flag Count, Avg Fwd Segment Size, Fwd Packet Length Mean,Flow Bytes/s, Max Packet Length, Protocol,Fwd Packets/s, Flow Packets/s,Total Length of Fwd Packets, Subflow Fwd Bytes, Destination Port, act_data_pkt_fwd, Label
34127,4,4,3,3.0,0.0,3,3,0,44.083935,2,84,45368,116,2,17,0,2018-11-03 09:24:54.156635,52725,42,42,192.168.50.6-8.8.8.8-52725-53-17,48.4,42,60.5,0,42.0,42.0,4408.3936,58,17,44.083935,88.16787,84,84,53,1,BENIGN
238,3360094,1,12825862,366453.2,605876.6,2106797,1,0,2.7162971000000002,25,2678,13253337,6412,36,6,1,2018-11-03 09:25:02.821930,51292,0,0,172.16.0.5-192.168.50.4-51292-22-6,146.6129,648,149.01639,1,107.12,107.12,685.865,1017,6,1.8863173999999998,4.6026144,2678,2678,22,18,Portmap
360,4,1,5,1.6666666,1.1547005,3,1,0,189.69933,4,128,21086,400,4,17,0,2018-11-03 09:25:05.726720,42207,32,32,192.168.50.9-4.2.2.4-42207-53-17,62.22221999999999,32,70.0,0,32.0,32.0,25040.31,102,17,189.69933,379.39865,128,128,53,3,BENIGN
361,2,2,2,2.0,0.0,2,2,0,44.054806,2,64,45398,204,2,17,0,2018-11-03 09:25:05.726724,42207,32,32,192.168.50.9-8.8.8.8-42207-53-17,60.0,32,75.0,0,32.0,32.0,5903.3438,102,17,44.054806,88.10961,64,64,53,1,BENIGN
235,521102,1,1528466,34737.863,80839.47,467873,1,0,28.450616999999998,34,2732,1581688,7484,45,6,0,2018-11-03 09:25:05.748118,49082,0,0,173.194.204.109-192.168.50.9-465-49082-6,127.7,378,129.31645,1,80.35294,80.35294,6458.9224,1418,6,21.496021,49.94664,2732,2732,465,24,BENIGN
236,0,0,1,1.0,0.0,1,1,0,17391.305,1,0,115,37,2,6,1,2018-11-03 09:25:07.329807,465,0,0,173.194.204.109-192.168.50.9-465-49082-6,9.25,0,12.333333,0,0.0,0.0,321739.12,37,6,8695.652,26086.957000000002,0,0,49082,0,BENIGN
237,2,2,0,0.0,0.0,0,0,0,0.0,2,37,2,0,0,6,0,2018-11-03 09:25:07.329923,49082,0,0,173.194.204.109-192.168.50.9-465-49082-6,24.666666,37,37.0,0,18.5,18.5,18500000.0,37,6,1000000.0,1000000.0,37,37,465,0,BENIGN
42458,3,3,0,0.0,0.0,0,0,0,0.0,2,12,3,0,0,6,1,2018-11-03 09:25:07.382904,465,6,6,173.194.204.109-192.168.50.9-465-49082-6,6.0,6,9.0,0,6.0,6.0,4000000.0,6,6,666666.7,666666.7,12,12,49082,1,BENIGN
239,2,1,1264,316.0,628.6669,1259,1,0,3436.426,3,104,1455,0,5,6,1,2018-11-03 09:25:16.075270,51292,0,0,172.16.0.5-192.168.50.4-51292-22-6,11.555555,52,13.0,0,34.666668,34.666668,71477.664,52,6,2061.8557,5498.2817,104,104,22,2,Portmap
169388,0,0,2,2.0,0.0,2,2,0,4.617082,1,0,433174,0,2,6,0,2018-11-03 09:25:16.076728,22,0,0,172.16.0.5-192.168.50.4-51292-22-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,2.308541,6.9256234,0,0,51292,0,Portmap
148605,221514,3,1,1.0,0.0,1,1,0,9.02853,4,24,221520,12,2,6,1,2018-11-03 09:25:17.002175,41077,6,6,172.16.0.5-192.168.50.4-41077-8930-6,6.0,6,7.0,1,6.0,6.0,162.51355,6,6,18.05706,27.085590000000003,24,24,8930,3,Portmap
245,671796,0,727133,34625.383,134303.16,616381,1,en.drshno.com/index.php/2016/01/06/fut-how-many-grafts/,24.218859,19,1706,908383,29950,22,6,0,2018-11-03 09:25:20.796900,54888,0,0,192.168.50.6-74.208.236.171-54888-80-6,753.7143,451,772.09753,1,89.789474,89.789474,34848.74,2920,6,20.916288,45.135146999999996,1706,1706,80,17,BENIGN
137614,6,6,1,1.0,0.0,1,1,0,94.94873,2,76,21064,188,2,17,0,2018-11-03 09:25:20.816288,52858,38,38,192.168.50.6-4.2.2.4-52858-53-17,60.4,38,75.5,0,38.0,38.0,12533.232,94,17,94.94873,189.89746,76,76,53,1,BENIGN
32094,4,4,1,1.0,0.0,1,1,0,94.97578399999999,2,74,21058,186,2,17,0,2018-11-03 09:25:20.816291,61829,37,37,192.168.50.6-4.2.2.4-61829-53-17,59.4,37,74.25,0,37.0,37.0,12346.851999999999,93,17,94.97578399999999,189.95157,74,74,53,1,BENIGN
52823,4,4,2,2.0,0.0,2,2,0,94.99383,2,94,21054,206,2,17,0,2018-11-03 09:25:20.816292,53708,47,47,192.168.50.6-4.2.2.4-53708-53-17,69.4,47,86.75,0,47.0,47.0,14249.073999999999,103,17,94.99383,189.98766,94,94,53,1,BENIGN
243,671703,2,3,3.0,0.0,3,3,en.drshno.com/wp-content/uploads/2016/02/logo1.png,2.7060378,7,804,739088,0,2,6,0,2018-11-03 09:25:20.833065,54889,0,0,192.168.50.6-74.208.236.171-54889-80-6,80.4,393,89.333336,1,114.85713999999999,114.85713999999999,1087.8271,393,6,9.471132,12.17717,804,804,80,5,BENIGN
82400,1,1,2,2.0,0.0,2,2,0,95.01188,2,88,21050,120,2,17,0,2018-11-03 09:25:20.837822,49944,44,44,192.168.50.6-4.2.2.4-49944-53-17,50.4,44,63.0,0,44.0,44.0,9881.235,60,17,95.01188,190.02376,88,88,53,1,BENIGN
181746,3,3,2,2.0,0.0,2,2,0,95.310715,2,88,20984,144,2,17,0,2018-11-03 09:25:20.859434,59208,44,44,192.168.50.6-4.2.2.4-59208-53-17,55.2,44,69.0,0,44.0,44.0,11056.043,72,17,95.310715,190.62143,88,88,53,1,BENIGN
58263,2,2,3,3.0,0.0,3,3,0,41.411297,2,88,48296,144,2,17,0,2018-11-03 09:25:20.877253,59208,44,44,192.168.50.6-8.8.8.8-59208-53-17,55.2,44,69.0,0,44.0,44.0,4803.7104,72,17,41.411297,82.82259,88,88,53,1,BENIGN
145044,3,3,3,3.0,0.0,3,3,0,95.12033000000001,2,94,21026,214,2,17,0,2018-11-03 09:25:21.103730,58484,47,47,192.168.50.6-4.2.2.4-58484-53-17,71.0,47,88.75,0,47.0,47.0,14648.53,107,17,95.12033000000001,190.24066000000002,94,94,53,1,BENIGN
317,58634215,1,116858986,5564713.5,17544142.0,58620411,1,0,0.18811063,26,1972,116952453,7842,22,6,0,2018-11-03 09:25:21.125299,54892,0,0,192.168.50.6-52.85.90.206-54892-443-6,200.28572,517,204.45833000000002,1,75.84615,75.84615,83.91444399999999,1986,6,0.22231257,0.4104232,1972,1972,443,24,BENIGN
240,42587,1,90194,8199.454,17541.197,45224,1,0,92.37093,16,1747,129911,7576,12,6,0,2018-11-03 09:25:21.125368,54893,0,0,192.168.50.6-52.85.90.206-54893-443-6,321.48276,517,332.9643,1,109.1875,109.1875,71764.516,1986,6,123.16123999999999,215.53217,1747,1747,443,14,BENIGN
38819,42773,1,90086,6929.6924,15757.337,43602,1,0,108.39185,16,1772,129161,7634,14,6,0,2018-11-03 09:25:21.125434,54894,0,0,192.168.50.6-52.85.90.206-54894-443-6,303.41934,517,313.53333,1,110.75,110.75,72823.84,1986,6,123.8764,232.26825,1772,1772,443,14,BENIGN
174343,3,3,3,3.0,0.0,3,3,0,94.97578399999999,2,102,21058,134,2,17,0,2018-11-03 09:25:21.125493,53344,51,51,192.168.50.6-4.2.2.4-53344-53-17,57.4,51,71.75,0,51.0,51.0,11207.143,67,17,94.97578399999999,189.95157,102,102,53,1,BENIGN
2584,3,3,1,1.0,0.0,1,1,0,32.133675,2,102,62240,134,2,17,0,2018-11-03 09:25:21.142899,53344,51,51,192.168.50.6-8.8.8.8-53344-53-17,57.4,51,71.75,0,51.0,51.0,3791.7737,67,17,32.133675,64.26735,102,102,53,1,BENIGN
41167,3,3,2,2.0,0.0,2,2,0,95.13843,2,102,21022,272,2,17,0,2018-11-03 09:25:21.147029,64577,51,51,192.168.50.6-4.2.2.4-64577-53-17,85.0,51,106.25,0,51.0,51.0,17790.885,136,17,95.13843,190.27686,102,102,53,1,BENIGN
169406,4,4,1,1.0,0.0,1,1,0,93.773445,2,62,21328,94,2,17,0,2018-11-03 09:25:21.216395,64422,31,31,192.168.50.6-4.2.2.4-64422-53-17,37.4,31,46.75,0,31.0,31.0,7314.3286,47,17,93.773445,187.54689,62,62,53,1,BENIGN
127592,4,4,2,2.0,0.0,2,2,0,95.061554,2,62,21039,94,2,17,0,2018-11-03 09:25:21.216397,50197,31,31,192.168.50.6-4.2.2.4-50197-53-17,37.4,31,46.75,0,31.0,31.0,7414.8013,47,17,95.061554,190.12311,62,62,53,1,BENIGN
101146,5,5,3,3.0,0.0,3,3,0,93.79543000000001,2,66,21323,646,2,17,0,2018-11-03 09:25:21.216398,59413,33,33,192.168.50.6-4.2.2.4-59413-53-17,149.0,33,186.25,0,33.0,33.0,33391.176,323,17,93.79543000000001,187.59087,66,66,53,1,BENIGN
15321,5,5,2,2.0,0.0,2,2,0,44.309546999999995,2,62,45137,94,2,17,0,2018-11-03 09:25:21.236712,50197,31,31,192.168.50.6-8.8.8.8-50197-53-17,37.4,31,46.75,0,31.0,31.0,3456.1445,47,17,44.309546999999995,88.619095,62,62,53,1,BENIGN
43833,4,4,1,1.0,0.0,1,1,0,44.309546999999995,2,62,45137,94,2,17,0,2018-11-03 09:25:21.236714,64422,31,31,192.168.50.6-8.8.8.8-64422-53-17,37.4,31,46.75,0,31.0,31.0,3456.1445,47,17,44.309546999999995,88.619095,62,62,53,1,BENIGN
30033,4,4,2,2.0,0.0,2,2,0,42.01416,2,66,47603,326,2,17,0,2018-11-03 09:25:21.236716,59413,33,33,192.168.50.6-8.8.8.8-59413-53-17,85.0,33,106.25,0,33.0,33.0,8234.775,163,17,42.01416,84.02832,66,66,53,1,BENIGN
154668,5,5,3,3.0,0.0,3,3,0,29.998951,2,62,66669,182,2,17,0,2018-11-03 09:25:21.238248,51694,31,31,192.168.50.6-4.2.2.4-51694-53-17,55.0,31,68.75,0,31.0,31.0,3659.8718,91,17,29.998951,59.997902,62,62,53,1,BENIGN
96779,4,4,2,2.0,0.0,2,2,0,95.26077,2,82,20995,562,2,17,0,2018-11-03 09:25:21.238250,58383,41,41,192.168.50.6-4.2.2.4-58383-53-17,137.0,41,171.25,0,41.0,41.0,30673.97,281,17,95.26077,190.52155,82,82,53,1,BENIGN
86935,4,4,1,1.0,0.0,1,1,0,94.144226,2,68,21244,158,2,17,0,2018-11-03 09:25:21.238251,53313,34,34,192.168.50.6-4.2.2.4-53313-53-17,52.0,34,65.0,0,34.0,34.0,10638.298,79,17,94.144226,188.28845,68,68,53,1,BENIGN
241,1,1,0,0.0,0.0,0,0,0,0.0,2,37,1,0,0,6,0,2018-11-03 09:25:21.255281,54893,6,6,192.168.50.6-52.85.90.206-54893-443-6,22.666666,31,34.0,0,18.5,18.5,37000000.0,31,6,2000000.0,2000000.0,37,37,443,1,BENIGN
25852,1,1,3,3.0,0.0,3,3,0,95.32434,2,82,20981,138,2,17,0,2018-11-03 09:25:21.259897,63981,41,41,192.168.50.6-4.2.2.4-63981-53-17,52.2,41,65.25,0,41.0,41.0,10485.678,69,17,95.32434,190.64868,82,82,53,1,BENIGN
20424,1,1,1,1.0,0.0,1,1,0,94.57159399999999,2,90,21148,122,2,17,0,2018-11-03 09:25:21.260012,52765,45,45,192.168.50.6-4.2.2.4-52765-53-17,51.4,45,64.25,0,45.0,45.0,10024.589,61,17,94.57159399999999,189.14319,90,90,53,1,BENIGN
23426,2,2,2,2.0,0.0,2,2,0,27.130415000000003,2,62,73718,182,2,17,0,2018-11-03 09:25:21.267994,51694,31,31,192.168.50.6-8.8.8.8-51694-53-17,55.0,31,68.75,0,31.0,31.0,3309.9106,91,17,27.130415000000003,54.260830000000006,62,62,53,1,BENIGN
116165,2,2,4,4.0,0.0,4,4,0,95.32889,2,64,20980,166,2,17,0,2018-11-03 09:25:21.281368,55278,32,32,192.168.50.6-4.2.2.4-55278-53-17,52.4,32,65.5,0,32.0,32.0,10962.821000000002,83,17,95.32889,190.65778,64,64,53,1,BENIGN
111687,2,2,3,3.0,0.0,3,3,0,94.12208000000001,2,90,21249,146,2,17,0,2018-11-03 09:25:21.281506,57985,45,45,192.168.50.6-4.2.2.4-57985-53-17,56.2,45,70.25,0,45.0,45.0,11106.405,73,17,94.12208000000001,188.24416000000002,90,90,53,1,BENIGN
242,2,2,0,0.0,0.0,0,0,0,0.0,2,12,2,0,0,6,1,2018-11-03 09:25:21.294750,443,6,6,192.168.50.6-52.85.90.206-54893-443-6,6.0,6,9.0,0,6.0,6.0,6000000.0,6,6,1000000.0,1000000.0,12,12,54893,1,BENIGN
109167,2,2,0,0.0,0.0,0,0,0,0.0,2,12,2,0,0,6,0,2018-11-03 09:25:21.294962,54893,6,6,192.168.50.6-52.85.90.206-54893-443-6,6.0,6,9.0,0,6.0,6.0,6000000.0,6,6,1000000.0,1000000.0,12,12,443,1,BENIGN
170307,18,18,2,2.0,0.0,2,2,0,35.663975,2,64,56079,262,2,17,0,2018-11-03 09:25:21.299187,55278,32,32,192.168.50.6-8.8.8.8-55278-53-17,71.6,32,89.5,0,32.0,32.0,5813.2275,131,17,35.663975,71.32795,64,64,53,1,BENIGN
40691,17,17,3,3.0,0.0,3,3,0,36.155903,2,90,55316,146,2,17,0,2018-11-03 09:25:21.299190,57985,45,45,192.168.50.6-8.8.8.8-57985-53-17,56.2,45,70.25,0,45.0,45.0,4266.3965,73,17,36.155903,72.311806,90,90,53,1,BENIGN
172695,3,3,3,3.0,0.0,3,3,0,95.00735999999999,2,78,21051,110,2,17,0,2018-11-03 09:25:21.302910,52780,39,39,192.168.50.6-4.2.2.4-52780-53-17,45.4,39,56.75,0,39.0,39.0,8930.692,55,17,95.00735999999999,190.01471999999998,78,78,53,1,BENIGN
7344,3,3,2,2.0,0.0,2,2,0,94.26403,2,70,21217,102,2,17,0,2018-11-03 09:25:21.303229,60928,35,35,192.168.50.6-4.2.2.4-60928-53-17,41.4,35,51.75,0,35.0,35.0,8106.706999999999,51,17,94.26403,188.52806,70,70,53,1,BENIGN
84539,3,3,3,3.0,0.0,3,3,0,95.020905,2,62,21048,158,2,17,0,2018-11-03 09:25:21.305467,54704,31,31,192.168.50.6-4.2.2.4-54704-53-17,50.2,31,62.75,0,31.0,31.0,10452.3,79,17,95.020905,190.04181,62,62,53,1,BENIGN
156090,1,1,2,2.0,0.0,2,2,0,94.09108,2,78,21256,200,2,17,0,2018-11-03 09:25:21.324447,49229,39,39,192.168.50.6-4.2.2.4-49229-53-17,63.4,39,79.25,0,39.0,39.0,13078.66,100,17,94.09108,188.18216,78,78,53,1,BENIGN
37070,16,16,2,2.0,0.0,2,2,0,94.57159399999999,2,70,21148,102,2,17,0,2018-11-03 09:25:21.324821,60510,35,35,192.168.50.6-4.2.2.4-60510-53-17,41.4,35,51.75,0,35.0,35.0,8133.1567,51,17,94.57159399999999,189.14319,70,70,53,1,BENIGN
145573,2,2,2,2.0,0.0,2,2,0,95.41074,2,62,20962,158,2,17,0,2018-11-03 09:25:21.326881,63336,31,31,192.168.50.6-4.2.2.4-63336-53-17,50.2,31,62.75,0,31.0,31.0,10495.181999999999,79,17,95.41074,190.82148999999998,62,62,53,1,BENIGN
96119,4,4,2,2.0,0.0,2,2,0,43.34258,2,70,46144,102,2,17,0,2018-11-03 09:25:21.346153,60510,35,35,192.168.50.6-8.8.8.8-60510-53-17,41.4,35,51.75,0,35.0,35.0,3727.462,51,17,43.34258,86.68516,70,70,53,1,BENIGN
45130,3,3,3,3.0,0.0,3,3,0,44.429634,2,62,45015,158,2,17,0,2018-11-03 09:25:21.346155,63336,31,31,192.168.50.6-8.8.8.8-63336-53-17,50.2,31,62.75,0,31.0,31.0,4887.26,79,17,44.429634,88.85927,62,62,53,1,BENIGN
30209,3,3,1,1.0,0.0,1,1,0,94.84066999999999,2,74,21088,180,2,17,0,2018-11-03 09:25:21.346485,50107,37,37,192.168.50.6-4.2.2.4-50107-53-17,58.2,37,72.75,0,37.0,37.0,12044.765,90,17,94.84066999999999,189.68133999999998,74,74,53,1,BENIGN
124108,2,2,1,1.0,0.0,1,1,0,94.84066999999999,2,70,21088,126,2,17,0,2018-11-03 09:25:21.346487,62796,35,35,192.168.50.6-4.2.2.4-62796-53-17,46.2,35,57.75,0,35.0,35.0,9294.386,63,17,94.84066999999999,189.68133999999998,70,70,53,1,BENIGN
136916,3,3,3,3.0,0.0,3,3,0,95.18370999999999,2,62,21012,224,2,17,0,2018-11-03 09:25:21.348339,53822,31,31,192.168.50.6-4.2.2.4-53822-53-17,63.4,31,79.25,0,31.0,31.0,13611.27,112,17,95.18370999999999,190.36741999999998,62,62,53,1,BENIGN
36714,3,3,2,2.0,0.0,2,2,0,94.90817,2,68,21073,132,2,17,0,2018-11-03 09:25:21.368086,59348,34,34,192.168.50.6-4.2.2.4-59348-53-17,46.8,34,58.5,0,34.0,34.0,9490.817,66,17,94.90817,189.81635,68,68,53,1,BENIGN
4570,2,2,1,1.0,0.0,1,1,0,94.90366999999999,2,82,21074,114,2,17,0,2018-11-03 09:25:21.368088,61805,41,41,192.168.50.6-4.2.2.4-61805-53-17,47.4,41,59.25,0,41.0,41.0,9300.56,57,17,94.90366999999999,189.80733999999998,82,82,53,1,BENIGN
5909,2,2,3,3.0,0.0,3,3,0,95.33343,2,76,20979,186,2,17,0,2018-11-03 09:25:21.369814,63653,38,38,192.168.50.6-4.2.2.4-63653-53-17,60.0,38,75.0,0,38.0,38.0,12488.678999999998,93,17,95.33343,190.66685,76,76,53,1,BENIGN
56695,2,2,3,3.0,0.0,3,3,0,95.01188,2,82,21050,204,2,17,0,2018-11-03 09:25:21.389680,59109,41,41,192.168.50.6-4.2.2.4-59109-53-17,65.4,41,81.75,0,41.0,41.0,13586.698,102,17,95.01188,190.02376,82,82,53,1,BENIGN
138799,2,2,3,3.0,0.0,3,3,0,94.29514,2,68,21210,132,2,17,0,2018-11-03 09:25:21.389821,51765,34,34,192.168.50.6-4.2.2.4-51765-53-17,46.8,34,58.5,0,34.0,34.0,9429.515,66,17,94.29514,188.59028999999998,68,68,53,1,BENIGN
187866,3,3,3,3.0,0.0,3,3,0,94.24627,2,86,21221,118,2,17,0,2018-11-03 09:25:21.391300,51528,43,43,192.168.50.6-4.2.2.4-51528-53-17,49.4,43,61.75,0,43.0,43.0,9613.119,59,17,94.24627,188.49254,86,86,53,1,BENIGN
114126,3,3,2,2.0,0.0,2,2,0,44.449383000000005,2,82,44995,204,2,17,0,2018-11-03 09:25:21.408629,59109,41,41,192.168.50.6-8.8.8.8-59109-53-17,65.4,41,81.75,0,41.0,41.0,6356.2617,102,17,44.449383000000005,88.89876600000001,82,82,53,1,BENIGN
13590,3,3,2,2.0,0.0,2,2,0,36.68042,2,68,54525,132,2,17,0,2018-11-03 09:25:21.408633,51765,34,34,192.168.50.6-8.8.8.8-51765-53-17,46.8,34,58.5,0,34.0,34.0,3668.0422,66,17,36.68042,73.36084,68,68,53,1,BENIGN
83453,21,21,2,2.0,0.0,2,2,0,36.221385999999995,2,86,55216,214,2,17,0,2018-11-03 09:25:21.408635,51528,43,43,192.168.50.6-8.8.8.8-51528-53-17,68.6,43,85.75,0,43.0,43.0,5433.2080000000005,107,17,36.221385999999995,72.44277,86,86,53,1,BENIGN
78311,3,3,2,2.0,0.0,2,2,0,94.67904,2,68,21124,186,2,17,0,2018-11-03 09:25:21.411623,56974,34,34,192.168.50.6-4.2.2.4-56974-53-17,57.6,34,72.0,0,34.0,34.0,12024.238000000001,93,17,94.67904,189.35808,68,68,53,1,BENIGN
68315,3,3,1,1.0,0.0,1,1,0,94.18857,2,86,21234,208,2,17,0,2018-11-03 09:25:21.413161,63742,43,43,192.168.50.6-4.2.2.4-63742-53-17,67.4,43,84.25,0,43.0,43.0,13845.719,104,17,94.18857,188.37714,86,86,53,1,BENIGN
172294,1,1,7136998,1019571.1,1560816.5,4096272,1,0,1.1123329,2,0,7192091,0,8,6,0,2018-11-03 09:25:21.560422,54895,0,0,192.168.50.6-74.208.236.171-54895-80-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.27808324,1.3904163,0,0,80,0,BENIGN
166066,2,2,7137002,1019571.7,1560848.9,4096452,1,0,1.1123573999999998,2,0,7191933,0,8,6,0,2018-11-03 09:25:21.560588,54896,0,0,192.168.50.6-74.208.236.171-54896-80-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.27808934,1.3904468,0,0,80,0,BENIGN
19426,1,1,7136483,1019497.56,1560856.6,4096452,1,0,1.1123942,2,0,7191695,0,8,6,0,2018-11-03 09:25:21.560824,54897,0,0,192.168.50.6-74.208.236.171-54897-80-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.27809855,1.3904928,0,0,80,0,BENIGN
50955,1,1,7136135,1019447.9,1560811.8,4096255,1,0,1.112459,2,0,7191277,0,8,6,0,2018-11-03 09:25:21.561229,54898,0,0,192.168.50.6-74.208.236.171-54898-80-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.27811474,1.3905736000000002,0,0,80,0,BENIGN
244,47124,2,12642,2107.0,3353.7612,7943,2,0,126.74501000000001,3,18,55229,7154,7,6,0,2018-11-03 09:25:21.572155,54889,6,6,192.168.50.6-74.208.236.171-54889-80-6,652.5455,6,717.8,0,6.0,6.0,129859.31,2108,6,54.31929,181.0643,18,18,80,2,BENIGN
136284,2,2,7122876,1017553.7,1560338.4,4096168,1,0,1.1145383999999998,2,0,7177859,0,8,6,0,2018-11-03 09:25:21.574649,54899,0,0,192.168.50.6-74.208.236.171-54899-80-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.27863459999999995,1.3931731,0,0,80,0,BENIGN
189118,2,2,7122889,1017555.56,1560822.8,4096272,1,0,1.1145498,2,0,7177786,0,8,6,0,2018-11-03 09:25:21.574731,54900,0,0,192.168.50.6-74.208.236.171-54900-80-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.27863744,1.3931873,0,0,80,0,BENIGN
42913,1,1,7122880,1017554.3,1560793.2,4096171,1,0,1.1145613,2,0,7177712,0,8,6,0,2018-11-03 09:25:21.574803,54901,0,0,192.168.50.6-74.208.236.171-54901-80-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.27864033,1.3932016,0,0,80,0,BENIGN
84391,2,2,7126596,1018085.1,1562043.9,4099984,1,0,1.1139965,2,0,7181351,0,8,6,0,2018-11-03 09:25:21.574882,54902,0,0,192.168.50.6-74.208.236.171-54902-80-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.27849913,1.3924956,0,0,80,0,BENIGN
113339,2,2,7120534,1017219.1,1560823.4,4096267,1,0,1.1148714,2,0,7175716,0,8,6,0,2018-11-03 09:25:21.576794,54903,0,0,192.168.50.6-74.208.236.171-54903-80-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.27871785,1.3935891000000002,0,0,80,0,BENIGN
164156,2,2,7249715,1035673.56,1602957.5,4223873,3,0,1.0951885000000001,2,0,7304679,0,8,6,0,2018-11-03 09:25:21.703684,54904,0,0,192.168.50.6-74.208.236.171-54904-80-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.27379712,1.3689855,0,0,80,0,BENIGN
247,55067,3,2,2.0,0.0,2,2,en.drshno.com/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.woff?v=3,32.796023999999996,7,1062,60983,0,2,6,0,2018-11-03 09:25:21.704796,54905,0,0,192.168.50.6-74.208.236.171-54905-80-6,106.2,522,118.0,1,151.71428,151.71428,17414.69,522,6,114.78608999999999,147.5821,1062,1062,80,5,BENIGN
246,0,0,2453,1226.5,1730.2903,2450,3,0,54.196625,1,6,55354,18,3,6,0,2018-11-03 09:25:21.705286,54888,6,6,192.168.50.6-74.208.236.171-54888-80-6,6.0,6,7.5,0,6.0,6.0,433.57300000000004,6,6,18.065542,72.26217,6,6,80,0,BENIGN
255,5465311,3,3,3.0,0.0,3,3,0,0.36227209999999993,5,18,5520712,0,2,6,0,2018-11-03 09:25:21.705397,54906,0,0,192.168.50.6-74.208.236.171-54906-80-6,2.25,6,2.5714285,1,3.6,3.6,3.2604490000000004,6,6,0.9056803,1.2679524,18,18,80,3,BENIGN
254,5465286,2,2,2.0,0.0,2,2,0,0.36230388,5,18,5520228,0,2,6,0,2018-11-03 09:25:21.705860,54907,0,0,192.168.50.6-74.208.236.171-54907-80-6,2.25,6,2.5714285,1,3.6,3.6,3.2607348,6,6,0.9057597,1.2680635,18,18,80,3,BENIGN
257,5465197,2,2,2.0,0.0,2,2,0,0.36230296,5,18,5520242,0,2,6,0,2018-11-03 09:25:21.705960,54908,0,0,192.168.50.6-74.208.236.171-54908-80-6,2.25,6,2.5714285,1,3.6,3.6,3.2607267,6,6,0.90575737,1.2680603000000001,18,18,80,3,BENIGN
256,5465192,2,2,2.0,0.0,2,2,0,0.36231667,5,18,5520033,0,2,6,0,2018-11-03 09:25:21.706165,54909,0,0,192.168.50.6-74.208.236.171-54909-80-6,2.25,6,2.5714285,1,3.6,3.6,3.26085,6,6,0.9057917,1.2681083999999998,18,18,80,3,BENIGN
154233,0,0,6,6.0,0.0,6,6,0,12987.013,1,6,154,12,2,6,1,2018-11-03 09:25:21.760642,80,6,6,192.168.50.6-74.208.236.171-54888-80-6,6.0,6,8.0,0,6.0,6.0,116883.12,6,6,6493.5063,19480.52,6,6,54888,0,BENIGN
248,0,0,2366,1183.0,1668.7720000000002,2363,3,0,52.734272,1,6,56889,18,3,6,0,2018-11-03 09:25:21.765782,54905,6,6,192.168.50.6-74.208.236.171-54905-80-6,6.0,6,7.5,0,6.0,6.0,421.87417999999997,6,6,17.57809,70.31236,6,6,80,0,BENIGN
2427,0,0,3,3.0,0.0,3,3,0,15503.876,1,6,129,12,2,6,1,2018-11-03 09:25:21.822673,80,6,6,192.168.50.6-74.208.236.171-54905-80-6,6.0,6,8.0,0,6.0,6.0,139534.89,6,6,7751.938,23255.814,6,6,54905,0,BENIGN
253,5358632,3,2,2.0,0.0,2,2,0,0.37038156,5,18,5399837,0,2,6,0,2018-11-03 09:25:21.826247,54910,0,0,172.217.10.226-192.168.50.6-80-54910-6,2.25,6,2.5714285,1,3.6,3.6,3.3334339,6,6,0.92595387,1.2963354999999999,18,18,80,3,BENIGN
323,58814255,1,117011934,4034894.2,15065480.0,58814442,1,0,0.25624833,32,2524,117073935,9464,30,6,0,2018-11-03 09:25:21.972617,54911,0,0,172.217.10.226-192.168.50.6-443-54911-6,190.28572,517,193.35484,1,78.875,78.875,102.396835,1430,6,0.27333155,0.5295799,2524,2524,443,30,BENIGN
324,58811472,1,117011598,4034882.8,15065052.0,58811343,1,0,0.25624877,32,2526,117073728,9504,30,6,0,2018-11-03 09:25:21.972825,54912,0,0,172.217.10.226-192.168.50.6-443-54912-6,190.95238,517,194.03226,1,78.9375,78.9375,102.75576,1430,6,0.27333203,0.52958083,2526,2526,443,30,BENIGN
174866,3,3,2,2.0,0.0,2,2,0,94.37969,2,86,21191,204,2,17,0,2018-11-03 09:25:21.979540,56423,43,43,192.168.50.6-4.2.2.4-56423-53-17,66.6,43,83.25,0,43.0,43.0,13685.055,102,17,94.37969,188.75938,86,86,53,1,BENIGN
