synclite_device_id,synclite_device_name,synclite_update_timestamp,device_name,equipment_id,created_time,temperature,vibration,pressure,energy_consumption
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor63,40B0AB06,"2024-02-24 11:18:29",67.96,0.01,988.76,162.58
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor64,7C72B1C2,"2024-02-24 11:18:29",81.93,0.08,976.49,146.86
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor65,90466385,"2024-02-24 11:18:29",94.21,0.08,1060.05,152.3
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor66,B84816D5,"2024-02-24 11:18:29",60.43,0.03,1031.33,121.83
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor67,541D776C,"2024-02-24 11:18:29",71.06,0.03,1078.57,158.5
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor68,AAD12670,"2024-02-24 11:18:29",99.4,0.02,990.99,160.06
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor69,C03792B3,"2024-02-24 11:18:29",71.09,0.07,984.03,168.93
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor70,B25DA94A,"2024-02-24 11:18:29",84.64,0,912.88,131.85
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor71,169C79B7,"2024-02-24 11:18:29",84.86,0.08,1061.95,191.45
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor72,414715A6,"2024-02-24 11:18:29",61.1,0.04,962.66,108.52
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor73,B42BDAB1,"2024-02-24 11:18:29",75.68,0.06,1060.67,129.84
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor74,17DC507B,"2024-02-24 11:18:29",95.34,0.04,1030.14,125.99
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor75,993B482C,"2024-02-24 11:18:29",61.51,0.01,1088.04,187.22
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor76,B8418816,"2024-02-24 11:18:29",97.05,0.02,925.71,102.2
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor77,2BAB5205,"2024-02-24 11:18:29",89.74,0.08,1086.25,130.47
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor78,4CA4A4C6,"2024-02-24 11:18:29",91.42,0.01,930.2,194.28
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor79,2096103B,"2024-02-24 11:18:29",91.99,0.04,918.18,120.77
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor80,3274A364,"2024-02-24 11:18:29",79.15,0.02,975.89,198.21
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor81,6963739C,"2024-02-24 11:18:29",79.33,0.09,950.93,115.71
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor82,5A16D236,"2024-02-24 11:18:29",67.71,0.05,957.51,165.14
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor83,91930430,"2024-02-24 11:18:29",83.17,0.05,922.11,104.7
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor84,28140059,"2024-02-24 11:18:29",97.65,0.05,904.26,156.15
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor85,35371883,"2024-02-24 11:18:29",83.95,0,930.56,162.07
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor86,1DB7B29D,"2024-02-24 11:18:29",89.91,0.05,944.67,127.61
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor87,A05ABA26,"2024-02-24 11:18:29",97.52,0.1,986.64,106.31
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor88,B1852377,"2024-02-24 11:18:29",66.87,0.05,997.78,167.72
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor89,32C66716,"2024-02-24 11:18:29",79.77,0.05,1061.13,171.77
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor90,5132508C,"2024-02-24 11:18:29",85.2,0.1,994.95,133.29
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor91,95008801,"2024-02-24 11:18:29",89.93,0.05,971.73,190.5
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor92,02C8BB16,"2024-02-24 11:18:29",92.14,0.02,1073.85,195.47
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor93,AB66C008,"2024-02-24 11:18:29",78.21,0.08,984.19,179.3
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor94,768C2078,"2024-02-24 11:18:29",67.87,0.04,1069,109.96
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor95,D03217CA,"2024-02-24 11:18:29",66.49,0.03,1034.14,152.67
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor96,BBB762A7,"2024-02-24 11:18:29",73.21,0.01,944.73,124.88
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor97,D7A710CD,"2024-02-24 11:18:29",64.88,0.02,1028.64,160.84
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor98,7255772C,"2024-02-24 11:18:29",68.1,0.04,916.33,186.36
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor99,906B0B6B,"2024-02-24 11:18:29",82.94,0.06,1062.86,112.75
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor100,430B8DD7,"2024-02-24 11:18:29",97.99,0.05,1053.17,159.02
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor1,78B45031,"2024-02-24 11:18:29",75.54,0.02,978.1,159.94
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor2,45947275,"2024-02-24 11:18:29",94.63,0.09,977.05,155.71
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor3,C68AB631,"2024-02-24 11:18:29",62.22,0.09,994.07,189.89
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor4,70A5C085,"2024-02-24 11:18:29",61.92,0.07,1011.24,180.75
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor5,0662CBA4,"2024-02-24 11:18:29",75.56,0.02,915.56,117.99
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor6,37324197,"2024-02-24 11:18:29",81.19,0.04,965.73,167.23
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor7,937D1564,"2024-02-24 11:18:29",92.54,0.08,1028.96,131.61
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor8,611DBD13,"2024-02-24 11:18:29",81.38,0.06,1050.9,108.96
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor9,BA96B823,"2024-02-24 11:18:29",76.21,0.08,920.62,188.89
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor10,A6718849,"2024-02-24 11:18:29",78.32,0,949.96,180.88
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor11,A0751D4C,"2024-02-24 11:18:29",81.12,0.05,1041.91,176.49
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor12,CB7B1937,"2024-02-24 11:18:29",81.87,0.07,1070.19,103.55
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor13,B2A65007,"2024-02-24 11:18:29",61.53,0.04,1078.31,132.99
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor14,5D91B24C,"2024-02-24 11:18:29",94.16,0.07,1084.28,198.66
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor15,2D490B91,"2024-02-24 11:18:29",92.08,0.06,1045.93,140.55
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor16,84206605,"2024-02-24 11:18:29",94.4,0.06,1004.1,117.04
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor17,DC05976A,"2024-02-24 11:18:29",100,0.1,920.08,164.82
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor18,18A6C014,"2024-02-24 11:18:29",97.3,0.04,960.35,165.33
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor19,502984C9,"2024-02-24 11:18:29",75.76,0.07,1031.47,122.34
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor20,90656272,"2024-02-24 11:18:29",77.87,0.08,900.31,178.73
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor21,609852A2,"2024-02-24 11:18:29",96.07,0.09,934.87,187.02
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor22,080803CA,"2024-02-24 11:18:29",96.05,0.07,921.14,145.43
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor23,B972003C,"2024-02-24 11:18:29",68.17,0.03,993.7,147.89
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor24,538AACAA,"2024-02-24 11:18:29",93.04,0.06,903.71,118.68
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor25,C41D26A1,"2024-02-24 11:18:29",70.64,0.05,962.3,146.16
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor26,96A123A6,"2024-02-24 11:18:29",75.84,0.04,990.44,128.13
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor27,08A45673,"2024-02-24 11:18:29",93.82,0.07,1025,152.84
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor28,BDDDB98C,"2024-02-24 11:18:29",67.18,0.07,950.48,114.94
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor29,36C90AC4,"2024-02-24 11:18:29",65.92,0.06,984.01,189.69
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor30,D6C71C43,"2024-02-24 11:18:29",86.55,0.03,907.13,143.79
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor31,53C185B2,"2024-02-24 11:18:29",69.78,0.1,1099.34,182.35
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor32,06DBB2D7,"2024-02-24 11:18:29",89.92,0.09,999.85,148.2
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor33,3491AD93,"2024-02-24 11:18:29",96.17,0,1052.23,181.39
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor34,2CDB4933,"2024-02-24 11:18:29",63.63,0.02,966.9,114.8
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor35,BB1C6580,"2024-02-24 11:18:29",71.09,0.07,968.52,118.33
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor36,433A962D,"2024-02-24 11:18:29",62.32,0.02,1075.7,111.31
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor37,3A270B06,"2024-02-24 11:18:29",92.76,0.04,951.13,165.28
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor38,B2732A96,"2024-02-24 11:18:29",98.54,0.06,924.72,173.94
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor39,59C8784C,"2024-02-24 11:18:29",86.88,0.03,1036.27,164.75
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor40,94AC1937,"2024-02-24 11:18:29",94.85,0.03,921.26,185.99
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor41,7A50B7BA,"2024-02-24 11:18:29",77.81,0.03,969.67,100.63
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor42,46321DB8,"2024-02-24 11:18:29",76.34,0.04,958.37,157.72
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor43,4A12550C,"2024-02-24 11:18:29",72.01,0.02,910.46,195.56
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor44,8188DC12,"2024-02-24 11:18:29",82.16,0.05,1013.65,115.63
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor45,73C1DCA9,"2024-02-24 11:18:29",63.82,0.08,1027.41,165.98
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor46,368440A9,"2024-02-24 11:18:29",80.51,0.03,1090.25,137.28
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor47,CB78A81B,"2024-02-24 11:18:29",60.3,0.01,980.55,100.22
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor48,5456C3A5,"2024-02-24 11:18:29",73.23,0.01,979.44,181.16
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor49,70D77290,"2024-02-24 11:18:29",62.36,0.02,909.3,151.84
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor50,B646A4BD,"2024-02-24 11:18:29",80.52,0.06,1082.08,110.47
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor51,B170A8DD,"2024-02-24 11:18:29",77.34,0.09,1070.69,139.35
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor52,15698D53,"2024-02-24 11:18:29",92.69,0.01,949.63,107.39
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor53,0210651D,"2024-02-24 11:18:29",77.5,0.01,1086.01,145.8
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor54,99B883B3,"2024-02-24 11:18:29",65.68,0.04,917.63,170.42
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor55,8DB88590,"2024-02-24 11:18:29",69.61,0.07,1059.1,165.62
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor56,32269A06,"2024-02-24 11:18:29",61.64,0.08,902.89,132.11
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor57,B7597665,"2024-02-24 11:18:29",98.24,0.07,920.19,139.99
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor58,8780B247,"2024-02-24 11:18:29",69.62,0.04,913.85,141.5
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor59,172C2466,"2024-02-24 11:18:29",61.96,0.04,1012.24,164.55
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor60,35978961,"2024-02-24 11:18:29",85.95,0.04,1050.25,169.22
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor61,AB71167D,"2024-02-24 11:18:29",61.74,0.1,1052.24,199.43
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor62,4743A743,"2024-02-24 11:18:29",86.88,0.01,1071.34,100.99
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor63,C3577B95,"2024-02-24 11:18:29",93.06,0.02,1094.63,108.22
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor64,9025BAD4,"2024-02-24 11:18:29",83.84,0.01,918.15,167.45
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor65,33DCD229,"2024-02-24 11:18:29",91.22,0.04,1031.22,110.56
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor66,7321D7AB,"2024-02-24 11:18:29",82.42,0.08,906.15,129.82
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor67,B5CDCA98,"2024-02-24 11:18:29",81.71,0.1,956.53,174.7
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor68,40A2A7D6,"2024-02-24 11:18:29",70.89,0.02,1055.61,169.91
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor69,74D967AD,"2024-02-24 11:18:29",67.8,0.05,1084.76,189.5
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor70,0D741AC2,"2024-02-24 11:18:29",86.9,0.09,1046.47,186.3
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor71,1D20ADD1,"2024-02-24 11:18:29",86.99,0.07,1012.89,199.84
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor72,1A18B7A3,"2024-02-24 11:18:29",89.73,0.04,1022.64,184.49
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor73,2AA35224,"2024-02-24 11:18:29",87.77,0.05,1070.78,120.77
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor74,C0775651,"2024-02-24 11:18:29",60.85,0.04,1023.88,140.04
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor75,7044B1B5,"2024-02-24 11:18:29",79.33,0.05,918.91,170.89
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor76,DA2791CB,"2024-02-24 11:18:29",74.3,0.03,1042.76,146.38
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor77,81D34897,"2024-02-24 11:18:29",96.05,0.09,971.51,170.57
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor78,8446C365,"2024-02-24 11:18:29",72.3,0.05,1071.26,108.51
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor79,CB9C2C26,"2024-02-24 11:18:29",77.07,0.1,944.27,151.73
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor80,37304B6A,"2024-02-24 11:18:29",60.3,0.02,1029.04,123.9
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor81,3356D78D,"2024-02-24 11:18:29",68.28,0.07,1078.9,110.94
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor82,AC464503,"2024-02-24 11:18:29",86.62,0.03,999.55,137.41
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor83,596165C3,"2024-02-24 11:18:29",68.6,0.09,913.33,192.66
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor84,0D95C701,"2024-02-24 11:18:29",72.78,0.02,990.56,136.55
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor85,228DD74A,"2024-02-24 11:18:29",84.12,0.03,1050.61,109.92
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor86,270C8C66,"2024-02-24 11:18:29",83.42,0,903.28,196.14
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor87,A51309A5,"2024-02-24 11:18:29",77.7,0.04,988.2,104.73
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor88,84CAC501,"2024-02-24 11:18:29",85.92,0.09,1095.75,106.87
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor89,B2AA9BC0,"2024-02-24 11:18:29",91.41,0.06,984.33,177.92
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor90,041895C1,"2024-02-24 11:18:29",64.86,0.09,1005.52,165.95
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor91,C6B670C8,"2024-02-24 11:18:29",70.41,0.02,1030.9,120.31
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor92,083768A6,"2024-02-24 11:18:29",84,0.09,1020.02,164.47
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor93,73AB4D56,"2024-02-24 11:18:29",65.66,0.06,1069.09,198.57
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor94,870739B1,"2024-02-24 11:18:29",83.15,0.01,1018.89,175.98
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor95,BDB2831A,"2024-02-24 11:18:29",70.29,0.01,905.51,158.92
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor96,93DA1795,"2024-02-24 11:18:29",78.88,0.1,1027.22,161.88
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor97,B624BA85,"2024-02-24 11:18:29",71.52,0.06,1035.29,193.42
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor98,D7BB7240,"2024-02-24 11:18:29",62.93,0.06,1079.99,106.35
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor99,040522BB,"2024-02-24 11:18:29",63.49,0.02,989.12,190.18
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor100,A6D69270,"2024-02-24 11:18:29",82.83,0.09,966.98,100.68
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor1,27CAA920,"2024-02-24 11:18:29",90.14,0.07,959.19,136.73
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor2,9937A926,"2024-02-24 11:18:29",96.7,0.02,927.77,114.23
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor3,286D49DC,"2024-02-24 11:18:29",63.46,0.09,1099.75,182.18
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor4,C0D9426C,"2024-02-24 11:18:29",82.86,0.09,942.66,123.06
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor5,C16361A0,"2024-02-24 11:18:29",71.47,0.02,917.78,120.92
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor6,43AACBAD,"2024-02-24 11:18:29",66.79,0.02,902.1,180.65
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor7,B689BB0A,"2024-02-24 11:18:29",82.64,0.06,975.51,163.96
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor8,8C09DABA,"2024-02-24 11:18:29",77.32,0.02,1089.25,101.86
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor9,738506AA,"2024-02-24 11:18:29",77.97,0.08,950.39,159.59
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor10,217C9847,"2024-02-24 11:18:29",70.15,0.03,926.78,129.41
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor11,3D020915,"2024-02-24 11:18:29",91.87,0.01,924.04,102.06
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor12,07337386,"2024-02-24 11:18:29",83.32,0.1,1066.97,190.44
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor13,011D792D,"2024-02-24 11:18:29",62.22,0.04,1033.15,121.73
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor14,4460A396,"2024-02-24 11:18:29",98.91,0.06,1017.55,130.95
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor15,B6566776,"2024-02-24 11:18:29",81.73,0.02,1013.06,116.62
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor16,A768912C,"2024-02-24 11:18:29",94.13,0.04,1029.02,126.81
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor17,9D69A496,"2024-02-24 11:18:29",80.77,0.03,1009.04,182.55
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor18,43B97A66,"2024-02-24 11:18:29",79.92,0.07,930.03,157.14
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor19,43908C02,"2024-02-24 11:18:29",71.43,0.1,999.69,148.14
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor20,45633B8A,"2024-02-24 11:18:29",98.74,0.01,1047.13,132.37
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor21,3DB6C249,"2024-02-24 11:18:29",87.58,0.04,942.01,117.77
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor22,53B0605A,"2024-02-24 11:18:29",98.3,0.03,1029.33,140.13
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor23,11597A79,"2024-02-24 11:18:29",89.75,0.01,962.63,132.89
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor24,C476AB6A,"2024-02-24 11:18:29",82.32,0.06,1045.79,101.85
eb8ec1ea-ceb3-4361-a57e-bb708800401f,default,"2024-02-24 05:48:55",sensor25,05B6BCD4,"2024-02-24 11:18:29",67.69,0.02,1092.76,148.88
